timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;WRG1_Q_cap;WRG1_T_K;WRG2_Q_cap;WRG2_T_K;WRG3_Q_cap;WRG3_T_K;WRG4_Q_cap;WRG4_T_K;P_buy_MW;P_sell_MW;Q_dump_MWth;HP1_Q_th_MW;HP1_Pel_MW;HP1_on;HP2_Q_th_MW;HP2_Pel_MW;HP2_on;HP3_Q_th_MW;HP3_Pel_MW;HP3_on;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;HKW_Q_th_MW;HKW_fuel_MW;HKW_Pel_MW;GTOST_Q_th_MW;GTOST_fuel_MW;GTOST_Pel_MW;BMHKW_Q_th_MW;BMHKW_fuel_MW;BMHKW_Pel_MW;HWS_Q_th_MW;HWS_fuel_MW;HWW_Q_th_MW;HWW_fuel_MW;AVA_Q_th_MW;AVA_fuel_MW;P2H_Q_th_MW;P2H_Pel_MW
2023-01-03T00:00:00;130,01;72;353,22048865901303;0;314,34999999999997;0;307,75;0;314,25;0,1119610249999998;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0,07894736842105488;30;27;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;0;0;0;0
2023-01-03T01:00:00;120;71,1;310,291936767358;0;318,04999999999995;0;312,65;0;318,34999999999997;0,09473203799999985;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;1,105255263157905;30;26,1;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;0;0;0;0
2023-01-03T02:00:00;118,76;73,2;292,746626596969;0;318,95;0;313,84999999999997;0;319,45;0,09724859999999984;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;28,124887500750013;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;0,07511249924998964;0,07511249924998964;0;0
2023-01-03T03:00:00;115;76,3;273,551603843402;0;319,45;0;313,65;0;319,25;0,1095370309999998;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;4,224999999999994;4,224999999999994;0;0
2023-01-03T04:00:00;113,63;84,9;310,022727593638;0;321,95;0;316,54999999999995;0;321,25;0,1017855339999999;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;12,825000000000003;12,825000000000003;0;0
2023-01-03T05:00:00;116,27;95;338,95865021778496;0;323,34999999999997;0;318,45;0;320,54999999999995;0,09835262999999983;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;22,924999999999997;22,924999999999997;0;0
2023-01-03T06:00:00;138,92;104,1;374,330773759095;0;329,25;0;321,04999999999995;0;325,65;0,09483852599999984;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,02499999999999;32,02499999999999;0;0
2023-01-03T07:00:00;159,92;104,2;394,203620682573;0;326,25;0;316,54999999999995;0;323,84999999999997;0,09727174199999986;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,125;32,125;0;0
2023-01-03T08:00:00;169,17;104,9;411,332796342178;0;329,45;0;324,15;0;328,65;0,2544251557567556;285,47397355887665;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,825;32,825;0;0
2023-01-03T09:00:00;171,18;106,6;394,893986996276;0;327,84999999999997;0;327,54999999999995;0;329,75;0,1019992639999998;285,1225;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;34,52499999999999;34,52499999999999;0;0
2023-01-03T10:00:00;168,57;105;391,487121524337;0;327,65;0;327,54999999999995;0;329,45;0,23716773997627746;285,3485197071069;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,925;32,925;0;0
2023-01-03T11:00:00;169,49;99,4;371,211572016793;0;328,34999999999997;0;329,95;0;331,15;0,08481455999999986;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;27,325000000000003;27,325000000000003;0;0
